name,slug,description,assets,facets,optionGroups,optionValues,sku,price,taxCategory,stockOnHand,trackInventory,variantAssets,variantFacets,product:shopifyProductId,variant:shopifyVariantId,variant:compareAtPrice
BRAND NEW (JVM3160RFSS) GE® 1.6 Cu. Ft. Over-the-Range Microwave Oven,brand-new-jvm3160rfss-ge®-1-6-cu-ft-over-the-range-microwave-oven,"Over-the-Range Microwave Oven with 1.6 cu. ft. Capacity

This over-the-range microwave is the perfect addition to your kitchen. Featuring 10 power levels and 1,000 cooking watts, preparing your meals will be a breeze. Defrosting times and convenience features are programmed automatically or manually for optimal results. Select among several convenience cooking options including potato, popcorn, and reheat. The two-speed, 300-CFM venting system removes smoke, steam, and odors.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/109C949F-A8D8-4FEB-9771-747C7EFECA83.jpg?v=1767040801|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/9663F7A0-3AAA-447D-89BF-D5CF1807D2EC.jpg?v=1767040705|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/C3DCBE08-688F-4011-9EF2-DF78A4B0540E.jpg?v=1767040705|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4688741D-703B-4B03-AFAE-193961AA8C57.png?v=1767040705,brand:GENERAL ELECTRIC|condition:Brand New|shopify-tag:General electric|shopify-tag:microwaves|collection:BRAND NEW|collection:MICROWAVES|collection:SHOP BY BRAND,,,SHOPIFY-8125802086454-44641222983734,199.99,standard,1,true,,,8125802086454,44641222983734,279.99
"BRAND NEW Dacor (DMO30U970SS) - 1.1 Cu. Ft. Over-The-Range 30"" Slim Microwave with Sensor Cooking and Bar LED Lighting - Silver Stainless Steel",brand-new-dacor-dmo30u970ss-1-1-cu-ft-over-the-range-30-slim-microwave-with-sensor-cooking-and-bar-led-lighting-silver-stainless-steel,"30 Inch SLIM Over-the-Range Smart Microwave with 1.1 Cu. Ft. Capacity

Slim OTR design on the outside and powerful preset functionality, including sensor cook and auto cook, on the inside. An intelligent system monitors interior air humidity and automatically adjusts cook time and power levels. Bar LED is added to illuminate the cooking surface.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/9CA6B81F-4351-46AA-8E4E-602AE2842FED.png?v=1767040066|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/E2940C95-D957-4011-BA85-374BBCBEF3BD.jpg?v=1767040065|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/D7FF8656-B806-4B61-9843-38EAD66F6A44.png?v=1767040066|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1029A25F-A9CB-44CB-BDC6-577D323A7756.jpg?v=1767040066|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/370D788F-BA58-4813-9EF2-BA85D362198D.png?v=1767040066,brand:The Appliances Outlet|condition:Brand New|shopify-tag:microwaves|collection:BRAND NEW|collection:MICROWAVES,,,SHOPIFY-8125788028982-44641139458102,299.99,standard,1,true,,,8125788028982,44641139458102,949.99
BRAND NEW (LWC3063ST) 1.7/4.7 cu. ft. Smart Wi-Fi Enabled Combination Double Wall Oven,brand-new-lwc3063st-1-7-4-7-cu-ft-smart-wi-fi-enabled-combination-double-wall-oven,"30 Smart Inch Combination Wall Oven with Smartthinq® Technology

 

LG presents the 30"" Combination wall oven, marrying the speed and convenience of a microwave speed oven with the precision and versatility of a convection oven. The units offer over 2 dozen cooking options between them, and is ready to tackle any task. Control all tasks with a the sleek and easy to use SmoothTouch™ glass panel controls. The WideView™ Window provides a complete view of whatever you have in the oven, and paired with halogen interior lighting makes it easy to keep an eye on your dish(es).",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7509F881-E036-43CE-AC90-C9BFF7E98EDA.jpg?v=1767029442|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/072A1BA8-0C42-404A-995D-ADC5563C9515.jpg?v=1767029442|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/EEF552C9-645D-4A6C-9815-C454C8D211A8.jpg?v=1767029442|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/32ADB6F5-0831-40CF-8A44-C6722F162E20.jpg?v=1767029442|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/BC73EEBF-CDA5-4DD7-926C-55B1D88A02BA.jpg?v=1767029442|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/0D17D28F-DFCE-447D-9166-2B14611D7081.jpg?v=1767029397,brand:LG|type:OVEN|condition:Brand New|shopify-tag:lg|shopify-tag:LG BRAND NEW|shopify-tag:Oven|shopify-tag:Wall oven|collection:BRAND NEW|collection:LG|collection:LG BRAND NEW|collection:SHOP BY BRAND,,,SHOPIFY-8125578641462-44640831340598,1699.99,standard,1,true,,,8125578641462,44640831340598,2899.99
"BRAND NEW SAMSUNG MICROWAVE (NQ70M7770DS)  30"" Microwave Combination Wall Oven",microwave-nq70m7770ds-30-microwave-combination-wall-oven,"Signature Features

 Steam Cook (Oven)
 •  Delivers moisture at precise times for a crisp, browned outside  
and tender inside.

 Speed Cook (Microwave)
 •  Cook food faster and more evenly by using power convection. 

Flex Duo™ (Oven)
 •  Cook two dishes at different temperatures simultaneously 
with the Smart Divider.

 

 Features

Digital-Analog Controls
 •  1.9/5.1 cu. ft. Capacity
 •  Hybrid Clean and Self-Clean (Oven)
 •  Gourmet Cook (Oven)
 •   Dual Convection (Oven)
 •   Wi-Fi Connectivity
 •  Wi-Fi Enabled Temperature Probe (Oven)
 •  LED Spotlights (Oven)
 •  Easy View Window
 •   3 Heavy-Duty Racks including  
a Gliding Rack (Oven)

•  Ceramic Plate (Microwave)
 •  Rapid Preheat (Oven)
 •  Auto Latch Microwave Door
 •   6 Oven Modes including  
Steam Bake and Steam Roast
 •  Blue LED Illuminated Knobs
 •  Broil Element
 •   Smart Control Key (Oven)
 •  6 Rack Positions (Oven)
 •  Drop-Down Door Design
 •  LCD Display

 

Convenience
•  Hidden Heating Element (Oven)
 •  Sabbath Mode (Oven)
 •  Delay Start (Oven)
 •  Proofing (Oven)
 •  Warming Mode (Oven)
 •  Kitchen Timer
 •  Child Safety Lock
 •  Convection Conversion

 

 Total Capacity: 
1.9/5.1 cu. ft.
 • Microwave: 1.9 cu. ft.
 • Wall Oven: 5.1 cu. ft. total, 2.8/2.2 cu. ft.
 • Hidden Bake Element
 • Bake: 175°F–550°F
 • Convection Bake: 175°F–550°F
 • Convection Roast: 175°F–550°F
 • Broil: Low-High
 • Steam Bake: 230°F–550°F
 • Steam Roast: 230°F–550°F
 • Proofing
 • Sabbath Mode

 

Product Dimensions & Weight (WxHxD)

 Outside (Max) Combination Oven Dimensions: 
297/8"" x 431/4"" x 2511/16""  

Combination Oven Cut-Out Dimensions: 
281/2"" x 421/4"" x 231/2"" 
Weight: 262.4 lbs.

 Shipping Dimensions & Weight (WxHxD)

 Dimensions: 
335/8"" x 483/16"" x 2951/64"" 
Weight: 291.1 lbs.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_6fc53214-77f2-42ad-978c-41684c859d16.webp?v=1725739173|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2_27e04814-b4b7-4ea1-9298-4a69e453e4cc.webp?v=1725739173|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/3_6596ba50-190f-4279-8963-cb3297a8c3ae.webp?v=1725739173|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4_9de66afc-e128-47a7-b0d3-1d5fd1a3a2dd.webp?v=1725739173|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5.webp?v=1725739173|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6_f7efbda1-9007-4bee-9a13-570356d25ca7.webp?v=1725739173|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7_331cecd6-1aa0-4e74-b2a6-83fb68992d73.webp?v=1725739173|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8_a38a5ee4-7fae-4ada-9326-b0f40a228606.webp?v=1725739173|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/STAINLEES_STEEL.jpg?v=1725739127,brand:SAMSUNG|type:MICROWAVE|condition:Brand New|shopify-tag:microwaves|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|collection:BRAND NEW|collection:MICROWAVES|collection:SAMSUNG|collection:SAMSUNG BRAND NEW,Color,Stainless Steel,MI-BR-SA-ST86,1799.99,standard,1,true,https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_6fc53214-77f2-42ad-978c-41684c859d16.webp?v=1725739173,,7655875706934,43033154224182,2899.99
"BRAND NEW SAMSUNG (NSE6DG8700SR) 30 Inch Slide-In Electric Smart Range with 5 Elements, 6.3 cu. ft. Convection+ Oven, Express Boil™, Warming Zone, Storage Drawer, Air Fry, Self & Steam Clean, and ADA Compliant: Stainless Steel",samsung-bespoke-nse6dg8700sr-30-slide-in-electric-smart-range,"The Samsung BESPOKE NSE6DG8700SR offers advanced cooking technology with elegant design. Featuring a 6.3 cu. ft. Convection+ oven, 5 powerful burners, and Smart Oven Camera, it transforms your kitchen into a connected and versatile cooking space.

Key Features:

Bespoke Design: Minimalist, modern style with recessed handle.

Smart Oven Camera: Monitor cooking and share time-lapse videos via SmartThings app.

Wi-Fi & Voice Control: Works with Alexa, Google Home, and SmartThings.

Illuminated Precision Knobs: Easily see when burners are on.

5 Burners + Warming Zone: Includes 3,600W Express Boil and flexible dual/triple elements.

6.3 cu. ft. Convection+ Oven: Bake, roast, air fry, and proof with precision.

Air Fry Technology: Healthier meals with no preheat required.

Steam & Self Clean: Choose between high heat or steam cleaning.

ADA Compliant: Accessible and user-friendly.

Specifications:

Dimensions (W x H x D): 29 15/16"" x 36 1/4"" x 27 7/8""

Capacity: 6.3 cu. ft.

Cooktop: Smoothtop Ceramic, 5 burners + warming zone

Burner Outputs: 3,600W (Express Boil), 3,000W, 1,200W (x2), 100W (warming)

Oven Modes: Bake, Convection Bake/Roast, Broil (Low/High), Proof, Keep Warm

Connectivity: Wi-Fi, SmartThings app, voice-enabled

Finish: Fingerprint Resistant Stainless Steel",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2174BFB8-D01E-4362-AC8C-92C8AC3D4CB5.jpg?v=1767026756|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/88708920-35C6-4B4A-BCDF-10A2E33E97F0.jpg?v=1767026756|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/nse6dg8700sr_03_dimensions65f2d7567d43f5.webp?v=1767026756|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/nse6dg8700sr_ready2fit_pc65f2d76971f675.webp?v=1767026756|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/nse6dg8700sr_05_rcom65de6809cb3475.webp?v=1767026756,brand:SAMSUNG|type:STOVE|condition:Brand New|shopify-tag:samsung|shopify-tag:stove|collection:BRAND NEW|collection:SAMSUNG|collection:STOVES,,,NSE6DG8700SR,1099.99,standard,1,true,,,7948036014134,44146548047926,1799.99
"BRAND NEW SAMSUNG STOVE (NE63A6311SS) - 6.3 cu. ft. Freestanding Electric  Range with Rapid Boil, WiFi & Self Clean -  Stainless Steel",brand-new-samsung-stove-ne63a6511ss-6-3-cu-ft-freestanding-electric-range-with-rapid-boil-wifi-self-clean-stainless-steel,"Signature Features

 Large Oven Capacity
 •  This large 6.3 cu. ft. oven can fit multiple dishes at one time.

 Rapid Boil™

                            •  Boil water fast with the 3300 W Rapid Boil™ burner.                                                                      
Easy to Clean
 •  Self and Steam Clean keep your oven spotless. The hidden  bake element 
makes cleaning your oven easy with a seamless cavity interior.

 

 Features

 • Stainless Steel Design
 • Large Oven Capacity – 6.3 cu. ft.
 • Rapid Boil™ 3300 W 
•  Extra Oven Settings - Bread Proof, Favorite Cook, Keep Warm
 • Storage Drawer

 • Flexible Cooktop: 
Five Burner Cooktop

- Two Dual Ring Burners (6""/9"")

- Two Single Burners (6"")

- Warming Center

 Convenience

 • Wi-Fi Connectivity

• Voice-Enabled

 • SmartThings Cooking
 • Self & Steam Clean
 • Hidden Bake Element
 • Sabbath Mode
 • Child Safety Lock
 • Delay Start
 • Auto Oven Light
 • Kitchen Timer",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/9.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2_2cad09a0-7430-4a33-84d2-e699e5d8e220.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_d7abbe3a-704b-4c5b-9420-1b0bb4e859b2.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/10_441ea07d-5a53-4dff-a5a6-4cb025880a8d.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/11.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/STAINLEES_STEEL_5522a5bb-67aa-4721-9eb7-910fd010aef8.jpg?v=1767027507|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5AFD9AAE-154F-4C06-8B88-0C5E3225E537.jpg?v=1767026388,brand:SAMSUNG|type:STOVE|condition:Brand New|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|shopify-tag:stove|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:STOVES,Color,Stainlees Steel,ST-BR-SA-ST96,599.99,standard,1,true,https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_d7abbe3a-704b-4c5b-9420-1b0bb4e859b2.jpg?v=1767026388,,8125504061494,44640731594806,899.99
"BRAND NEW SAMSUNG STOVE (NE63A6511SS) - 30 Inch Freestanding Electric Smart Range with Air fryer and 5 Smoothtop Elements, 6.3 Cu. Ft. Capacity -  Stainless Steel",stove-ne63a6311ss-aa-samsung-6-3-cu-ft-freestanding-electric-range-with-rapid-boil-wifi-self-clean-stainless-steel,"30 Inch Freestanding Electric Smart Range with 5 Smoothtop Elements

Samsung Electric Smart Range offers a total capacity of 6.3 Cubic Feet, 5 smoothtop elements with a rapid boil burner, double ring burner, and warming center. This electric range is Wi-Fi connected and voice-enabled, making it easy to make delicious meals for your family. You can preheat, monitor, and adjust your oven's cooking time and temperature right from your smartphone through the SmartThings app, or control your oven with your favorite virtual assistant, whether it's Bixby, Google Assistant & Amazon Alexa. It also provides a range of convenient features to make cooking and cleaning easier such as powerful convection, No Pre-heat Air Fry, Self + Steam Clean, Hidden Bake Element, Sabbath Mode, Auto Oven Light, Child Safety Lock, and Extra Oven Settings - Bread Proof, Dehydrate, Favorite Cook, Keep Warm.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/36ADE794-8FEE-4049-AAB8-AEE45CE59C3D.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/BA232948-B55A-4078-8D73-E94B35ABF0DB.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8AF3082C-DF81-4454-AADB-6FC394DB933F.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8D72D68B-9DC1-43AF-B4D1-382E49E80841.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5AFD9AAE-154F-4C06-8B88-0C5E3225E537.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/9.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2_2cad09a0-7430-4a33-84d2-e699e5d8e220.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_d7abbe3a-704b-4c5b-9420-1b0bb4e859b2.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/8.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/10_441ea07d-5a53-4dff-a5a6-4cb025880a8d.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/11.jpg?v=1767026388|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/STAINLEES_STEEL_5522a5bb-67aa-4721-9eb7-910fd010aef8.jpg?v=1767027507,brand:SAMSUNG|type:STOVE|condition:Brand New|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|shopify-tag:stove|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:STOVES,Color,Stainlees Steel,ST-BR-SA-ST96,699.99,standard,1,true,https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_d7abbe3a-704b-4c5b-9420-1b0bb4e859b2.jpg?v=1767026388,,7655876624438,43033161957430,899.99
BRAND NEW SAMSUNG STOVE (NE63T8711SG) 6.3 cu ft. Smart Slide-in Electric  Range with Smart Dial & Air Fry in Black Stainless Stee,brand-new-samsung-stove-ne63t8711sg-6-3-cu-ft-smart-slide-in-electric-range-with-smart-dial-air-fry-in-black-stainless-stee,"Signature Features

 Smart Dial
 •  The new Smart Dial simplifies oven settings in a single dial 
and intuitively learns based on your cooking preferences.

 Air Fry
 •  Cooking just got healthier* with new Air Fry mode.. Using little 
to no oil, you can quickly prepare your favorite fried foods right 
in your oven. Air Fry tray included.
 As compared to deep frying.

 Convection
 •  Powerful convection saves you time by cooking food fast and more evenly. 
Perfect for baking and roasting.

Features

 • Smart Dial
 • Air Fry, Tray Included
 • Convection
 • Illuminated Knobs
 • Fingerprint Resistant Finish
 • 3600 W Express Boil™
 • Large Oven Capacity – 6.3 cu. ft.
 • Ready2Fit™ Guarantee
 • Temperature Probe
 • Storage Drawer

•   Flexible Cooktop:

 Five Element Cooktop

One Triple Element (6""/9""/12"")

One Double Element (6""/9"") 

Two Single Elements (6"")

Warming Center

 

 Convenience

 • Wi-Fi Connectivity 
• Voice-Enabled
 • Convection Auto Conversion
 • Self & Steam Clean
 • Hidden Bake Element
 • Child Safety Lock
 • Delay Start
 • Auto Oven Light
 • Kitchen Timer
 • Sabbath Mode",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/49AB3A39-81D3-41A7-BA17-4F4C9649842F.webp?v=1767023473|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6DFBB438-2751-4F4D-8B65-C3E05698B459.jpg?v=1767023473|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7BE07234-6ADD-44AB-9088-8DEC921255EB.jpg?v=1767023473|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/576FB190-0CBD-43C5-9882-84EAE8E4F660.jpg?v=1767023473|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/9F0EEFD3-333F-46C9-BAE4-8599F1D1CF8F.jpg?v=1767023474|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/FF125BF9-30AF-42E0-A8C5-821032BFCD8E.jpg?v=1767023473,brand:SAMSUNG|type:STOVE|condition:Brand New|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|shopify-tag:stove|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:STOVES,Color,Black Stainless  Steel,ST-BR-SA-ST85,999.99,standard,1,true,,,8125434691638,44640555270198,2204.99
BRAND NEW SAMSUNG STOVE (NE63T8711SS) 6.3 cu ft. Smart Slide-in Electric  Range with Smart Dial & Air Fry in  Stainless Stee,stove-ne63t8711ss-aa-samsung6-3-cu-ft-smart-slide-in-electric-range-with-smart-dial-air-fry-in-stainless-stee,"Signature Features

 Smart Dial
 •  The new Smart Dial simplifies oven settings in a single dial 
and intuitively learns based on your cooking preferences.

 Air Fry
 •  Cooking just got healthier* with new Air Fry mode.. Using little 
to no oil, you can quickly prepare your favorite fried foods right 
in your oven. Air Fry tray included.
 As compared to deep frying.

 Convection
 •  Powerful convection saves you time by cooking food fast and more evenly. 
Perfect for baking and roasting.

Features

 • Smart Dial
 • Air Fry, Tray Included
 • Convection
 • Illuminated Knobs
 • Fingerprint Resistant Finish
 • 3600 W Express Boil™
 • Large Oven Capacity – 6.3 cu. ft.
 • Ready2Fit™ Guarantee
 • Temperature Probe
 • Storage Drawer

•   Flexible Cooktop:

 Five Element Cooktop

One Triple Element (6""/9""/12"")

One Double Element (6""/9"") 

Two Single Elements (6"")

Warming Center

 

 Convenience

 • Wi-Fi Connectivity 
• Voice-Enabled
 • Convection Auto Conversion
 • Self & Steam Clean
 • Hidden Bake Element
 • Child Safety Lock
 • Delay Start
 • Auto Oven Light
 • Kitchen Timer
 • Sabbath Mode",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_54205510-c3f6-44e1-bc5c-bc30fe0dcc84.webp?v=1725834886|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4_72ca578f-4bf5-4f56-96f5-3f3dd7a61016.webp?v=1725834886|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5_31f2b825-a20f-41ce-ac7a-cf4e8d1df8d7.webp?v=1725834886|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/9.webp?v=1725834886|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6_84a1a4a0-537b-41ab-8655-cfdf5590a755.webp?v=1725834886|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2_9bdce56e-6161-4b9e-87af-75a0b936edd5.webp?v=1725834886,brand:SAMSUNG|type:STOVE|condition:Brand New|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|shopify-tag:stove|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:STOVES,Color,Stainless  Steel,ST-BR-SA-ST85,999.99,standard,1,true,,,7656100298806,43034418642998,2204.99
"BRAND NEW (NSE6DB870012) Samsung BESPOKE 30"" Slide-In Electric Smart Range",brand-new-nse6db870012-samsung-bespoke-30-slide-in-electric-smart-range,"30 Inch Slide-In Electric Smart Range with 5 Elements
Samsung's Smart Electric Range features an integrated Smart Oven Camera that lets you monitor your food closely and make and share time-lapse videos to your social media to show off your culinary skills.* Illuminated Precision Knobs let you know if your cooktop is on from a distance and precisely control your cooktop. This range's Bespoke design with a recessed handle will seamlessly blend into your kitchen for an elegant and minimalist look. This Electric Range features Wi-Fi Connectivity and is voice-enabled, giving you the tools you need to simplify your cooking experience in the kitchen.",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/15D04CFA-4228-488F-B0C7-9225DA399771.jpg?v=1767022712|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/IMG-0400.webp?v=1767022712|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/61B98EF3-7F14-46AC-920A-F31E6B97E84E.jpg?v=1767022712|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/nse6dg8700sr_ready2fit_pc65f2d76971f675.webp?v=1767026756|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/nse6dg8700sr_05_rcom65de6809cb3475.webp?v=1767026756|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/DB4E2BF2-6C0C-4663-BE7D-E11F4C44AAA8.jpg?v=1767022712|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/66D9EF79-F71E-4A27-853B-B7A89677E029.jpg?v=1767022712|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/0B7E22EA-2970-4E53-B1D1-05A1AC5F1ED6.jpg?v=1767022712|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/551BBFE3-5153-4CAD-AC29-06A00B73D03E.jpg?v=1767022712|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/41B03993-074D-4FE9-AEF4-783F4D1A3FFF.jpg?v=1767022712,brand:SAMSUNG|type:STOVE|condition:Brand New|shopify-tag:samsung|shopify-tag:stove|collection:BRAND NEW|collection:SAMSUNG|collection:STOVES,,,NSE6DG8700SR,1099.99,standard,1,true,,,8125390553142,44640499892278,2449.99
BRAND NEW SAMSUNG STOVE (NE63T8511SG) - 6.3 cu. ft. Front Control Slide-in  Electric Range with Air Fry & Wi-Fi,stove-ne63a6311sg-aa-samsung-6-3-cu-ft-freestanding-electric-range-with-rapid-boil-wifi-self-clean-black-stainless-steel,"Signature Features

 Large Oven Capacity
 •  This large 6.3 cu. ft. oven can fit multiple dishes at one time.

 Rapid Boil™

                            •  Boil water fast with the 3300 W Rapid Boil™ burner.                                                                      
Easy to Clean
 •  Self and Steam Clean keep your oven spotless. The hidden  bake element 
makes cleaning your oven easy with a seamless cavity interior.

 

 Features

 • Stainless Steel Design
 • Large Oven Capacity – 6.3 cu. ft.
 • Rapid Boil™ 3300 W 
•  Extra Oven Settings - Bread Proof, Favorite Cook, Keep Warm
 • Storage Drawer

 • Flexible Cooktop: 
Five Burner Cooktop

- Two Dual Ring Burners (6""/9"")

- Two Single Burners (6"")

- Warming Center

 Convenience

 • Wi-Fi Connectivity

• Voice-Enabled

 • SmartThings Cooking
 • Self & Steam Clean
 • Hidden Bake Element
 • Sabbath Mode
 • Child Safety Lock
 • Delay Start
 • Auto Oven Light
 • Kitchen Timer",https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_abec858f-6b32-413f-8215-43cb214fe5ab.webp?v=1725833120|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/2_6d265fec-1829-4c07-a3a7-fa288a7e50ce.webp?v=1725833120|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/3_60b63389-72dd-4669-8773-b49c7ffa9bb0.webp?v=1725833120|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/4_d6d65c8b-6563-49cc-bcb3-663fb8041bf5.webp?v=1725833120|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/5_7a68c4e7-11c5-4b42-9434-7ed2807fb51d.webp?v=1725833120|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/6_97f5c20f-16da-44a1-aafc-a3a9f29e197f.webp?v=1725833120|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/7_04b8f277-7bab-4f2a-822e-92d4d2679d75.webp?v=1725833120|https://cdn.shopify.com/s/files/1/0622/9449/1190/files/BLACK_STAINLESS_STEEL_1e81ec3b-6d5a-4113-ab4f-d66801c834a0.jpg?v=1725833516,brand:SAMSUNG|type:STOVE|condition:Brand New|shopify-tag:samsung|shopify-tag:SAMSUNG BRAND NEW|shopify-tag:stove|collection:BRAND NEW|collection:SAMSUNG|collection:SAMSUNG BRAND NEW|collection:STOVES,Color,Black Stainless Steel,ST-BR-SA-BL47,699.99,standard,1,true,https://cdn.shopify.com/s/files/1/0622/9449/1190/files/1_abec858f-6b32-413f-8215-43cb214fe5ab.webp?v=1725833120,,7656098168886,43034403864630,949.99
